Loading files... 
  Starting freebase_mtr100_mte100-train.txt
  Finished freebase_mtr100_mte100-train.txt, still running: 0
Loaded 483142 facts in 1.57 s using -213 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?a   => ?a  /award/award_category/winners./award/award_honor/honored_for  ?b	0.688009665	0.241339125	0.290524168	2278	9439	7841	?b	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award  ?a   => ?a  /award/award_category/winners./award/award_honor/honored_for  ?b	0.819691936	0.819939577	0.834563346	2714	3310	3252	?b	0.0	0.0	0.0
?b  /people/person/place_of_birth  ?a   => ?a  /location/location/people_born_here  ?b	0.811267606	0.816855754	1	2016	2468	2016	?b	0.0	0.0	0.0
?b  /music/artist/origin  ?a   => ?a  /location/location/people_born_here  ?b	0.060764588	0.273550725	0.583011583	151	552	259	?b	0.0	0.0	0.0
?b  /people/deceased_person/place_of_death  ?a   => ?a  /location/location/people_born_here  ?b	0.015694165	0.055954089	0.101298701	39	697	385	?b	0.0	0.0	0.0
?b  /people/person/places_lived./people/place_lived/location  ?a   => ?a  /location/location/people_born_here  ?b	0.420523139	0.279411765	0.469451932	1045	3740	2226	?b	0.0	0.0	0.0
?b  /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country  ?a   => ?a  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport  ?b	0.814763231	0.823943662	0.824330672	1755	2130	2129	?a	0.0	0.0	0.0
?b  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.010188774	0.107875579	0.150925926	163	1511	1080	?b	0.0	0.0	0.0
?a  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.01000125	0.105890139	0.148423006	160	1511	1078	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/award_winner  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.392486561	0.744751512	0.765825101	6279	8431	8199	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.391861483	0.743565413	0.763953205	6269	8431	8206	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.809976247	0.809976247	0.814149284	12958	15998	15916	?b	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/ceremony  ?a   => ?a  /award/award_ceremony/awards_presented./award/award_honor/award  ?b	0.821543986	0.807054674	0.809338521	2288	2835	2827	?b	0.0	0.0	0.0
?a  /film/film/country  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.083378578	0.446614042	0.623911782	1075	2407	1723	?a	0.0	0.0	0.0
?b  /education/educational_institution/students_graduates./education/education/degree  ?a   => ?a  /education/educational_degree/people_with_this_degree./education/education/institution  ?b	0.806823217	0.811135857	0.822864889	1821	2245	2213	?b	0.0	0.0	0.0
?b  /film/film/production_companies  ?a   => ?a  /film/film_distributor/films_distributed./film/film_film_distributor_relationship/film  ?b	0.308087291	0.459183673	0.522496372	720	1568	1378	?b	0.0	0.0	0.0
?a  /film/production_company/films  ?b   => ?a  /film/film_distributor/films_distributed./film/film_film_distributor_relationship/film  ?b	0.302524604	0.459986988	0.523316062	707	1537	1351	?b	0.0	0.0	0.0
?b  /film/film/distributors./film/film_film_distributor_relationship/distributor  ?a   => ?a  /film/film_distributor/films_distributed./film/film_film_distributor_relationship/film  ?b	0.817715019	0.81981982	0.897183099	1911	2331	2130	?b	0.0	0.0	0.0
?b  /people/profession/people_with_this_profession  ?a   => ?a  /people/person/profession  ?b	0.812994156	0.819260414	0.83583672	9460	11547	11318	?a	0.0	0.0	0.0
?b  /people/person/ethnicity  ?a   => ?a  /people/ethnicity/people  ?b	0.816208394	0.833497537	0.931205283	1692	2030	1817	?b	0.0	0.0	0.0
?b  /film/film_genre/films_in_this_genre  ?a   => ?a  /media_common/netflix_title/netflix_genres  ?b	0.481691204	0.174055381	0.229002154	1276	7331	5572	?a	0.0	0.0	0.0
?a  /film/film/genre  ?b   => ?a  /media_common/netflix_title/netflix_genres  ?b	0.472631182	0.17226197	0.226156069	1252	7268	5536	?a	0.0	0.0	0.0
?b  /media_common/netflix_genre/titles  ?a   => ?a  /media_common/netflix_title/netflix_genres  ?b	0.81993205	0.813178585	0.858498024	2172	2671	2530	?a	0.0	0.0	0.0
?b  /education/educational_institution/students_graduates./education/education/student  ?a   => ?a  /people/person/education./education/education/institution  ?b	0.817059051	0.801893939	0.898556876	2117	2640	2356	?a	0.0	0.0	0.0
?a  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.034924845	0.831578947	0.831578947	79	95	95	?a	0.0	0.0	0.0
?b  /sports/sports_position/players./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.808134394	0.522285714	0.812444444	1828	3500	2250	?a	0.0	0.0	0.0
?a  /soccer/football_team/current_roster./soccer/football_roster_position/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.810344828	0.809271523	0.810703229	1833	2265	2261	?a	0.0	0.0	0.0
?a  /sports/sports_team/roster./sports/sports_team_roster/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.811671088	0.528801843	0.815275311	1836	3472	2252	?a	0.0	0.0	0.0
?a  /sports/sports_team/roster./soccer/football_roster_position/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.82581786	0.805172414	0.806911447	1868	2320	2315	?a	0.0	0.0	0.0
?b  /sports/sports_position/players./soccer/football_roster_position/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.811671088	0.809167034	0.811312417	1836	2269	2263	?a	0.0	0.0	0.0
?b  /film/film/written_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.061803122	0.493011436	0.544179523	388	787	713	?a	0.0	0.0	0.0
?b  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.071041733	0.348982786	0.512055109	446	1278	871	?a	0.0	0.0	0.0
?b  /film/film/directed_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.070404587	0.52	0.555276382	442	850	796	?a	0.0	0.0	0.0
?b  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.038706594	0.591240876	0.714705882	243	411	340	?a	0.0	0.0	0.0
?b  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.025963683	0.582142857	0.696581197	163	280	234	?a	0.0	0.0	0.0
?b  /film/film/cinematography  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.02166295	0.404761905	0.437299035	136	336	311	?a	0.0	0.0	0.0
?b  /film/film/starring./film/performance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.337687162	0.223959434	0.276437606	2120	9466	7669	?a	0.0	0.0	0.0
?b  /film/film/music  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.050015929	0.302213667	0.352808989	314	1039	890	?a	0.0	0.0	0.0
?b  /film/film/other_crew./film/film_crew_gig/crewmember  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.014972921	0.244791667	0.24671916	94	384	381	?a	0.0	0.0	0.0
?b  /tv/tv_program/program_creator  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.012424339	0.541666667	0.684210526	78	144	114	?a	0.0	0.0	0.0
?b  /film/film/produced_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.079165339	0.386770428	0.41108354	497	1285	1209	?a	0.0	0.0	0.0
?b  /film/film/executive_produced_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.013380057	0.126888218	0.151624549	84	662	554	?a	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.369703727	0.774441108	0.803114187	2321	2997	2890	?a	0.0	0.0	0.0
?b  /film/film/production_companies  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.025963683	0.103954082	0.153483992	163	1568	1062	?a	0.0	0.0	0.0
?b  /film/film/costume_design_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.010831475	0.354166667	0.365591398	68	192	186	?a	0.0	0.0	0.0
?b  /film/film/film_production_design_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.010035043	0.398734177	0.406451613	63	158	155	?a	0.0	0.0	0.0
?b  /film/film/story_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.011150048	0.177664975	0.409356725	70	394	171	?a	0.0	0.0	0.0
?a  /film/director/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.071519592	0.522700815	0.557763975	449	859	805	?a	0.0	0.0	0.0
?a  /film/producer/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.079324626	0.390282132	0.415346122	498	1276	1199	?a	0.0	0.0	0.0
?a  /film/writer/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.061962408	0.482032218	0.532876712	389	807	730	?a	0.0	0.0	0.0
?a  /film/music_contributor/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.050493788	0.298774741	0.349503859	317	1061	907	?a	0.0	0.0	0.0
?a  /film/production_company/films  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.025485824	0.104098894	0.15503876	160	1537	1032	?a	0.0	0.0	0.0
?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.069926728	0.348412698	0.508690614	439	1260	863	?a	0.0	0.0	0.0
?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.038547308	0.576190476	0.699421965	242	420	346	?a	0.0	0.0	0.0
?a  /film/cinematographer/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.022618668	0.431610942	0.470198675	142	329	302	?a	0.0	0.0	0.0
?a  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.023733673	0.549815498	0.653508772	149	271	228	?a	0.0	0.0	0.0
?a  /film/film_distributor/films_distributed./film/film_film_distributor_relationship/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.03934374	0.105691057	0.125891947	247	2337	1962	?a	0.0	0.0	0.0
?a  /film/film_crewmember/films_crewed./film/film_crew_gig/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.016884358	0.262376238	0.263027295	106	404	403	?a	0.0	0.0	0.0
?a  /tv/tv_program_creator/programs_created  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.011787193	0.503401361	0.643478261	74	147	115	?a	0.0	0.0	0.0
?a  /film/film_costumer_designer/costume_design_for_film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.011627907	0.366834171	0.380208333	73	199	192	?a	0.0	0.0	0.0
?a  /film/film_production_designer/films_production_designed  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.010035043	0.386503067	0.398734177	63	163	158	?a	0.0	0.0	0.0
?a  /film/producer/films_executive_produced  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.014335776	0.129124821	0.156521739	90	697	575	?a	0.0	0.0	0.0
?b  /film/film/distributors./film/film_film_distributor_relationship/distributor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.038069449	0.102531103	0.121319797	239	2331	1970	?a	0.0	0.0	0.0
?a  /film/actor/film./film/performance/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.335457152	0.22182431	0.275546251	2106	9494	7643	?a	0.0	0.0	0.0
?a  /film/film_story_contributor/film_story_credits  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.011627907	0.176328502	0.405555556	73	414	180	?a	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.812679197	0.823434474	0.844142952	5102	6196	6044	?a	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.369703727	0.771352609	0.801727116	2321	3009	2895	?a	0.0	0.0	0.0
?a  /media_common/netflix_genre/titles  ?b   => ?a  /tv/tv_genre/programs  ?b	0.03187251	0.011980532	0.128	32	2671	250	?b	0.0	0.0	0.0
?a  /film/film_genre/films_in_this_genre  ?b   => ?a  /tv/tv_genre/programs  ?b	0.032868526	0.004501432	0.333333333	33	7331	99	?b	0.0	0.0	0.0
?b  /film/film/genre  ?a   => ?a  /tv/tv_genre/programs  ?b	0.041832669	0.005778756	0.42	42	7268	100	?b	0.0	0.0	0.0
?b  /media_common/netflix_title/netflix_genres  ?a   => ?a  /tv/tv_genre/programs  ?b	0.030876494	0.011702529	0.134782609	31	2649	230	?b	0.0	0.0	0.0
?b  /tv/tv_program/genre  ?a   => ?a  /tv/tv_genre/programs  ?b	0.84063745	0.835643564	0.844	844	1010	1000	?b	0.0	0.0	0.0
?b  /music/genre/artists  ?a   => ?a  /music/artist/genre  ?b	0.8274155	0.814348118	0.819580656	4847	5952	5914	?a	0.0	0.0	0.0
?b  /people/person/spouse_s./people/marriage/type_of_union  ?a   => ?a  /people/marriage_union_type/unions_of_this_type./people/marriage/spouse  ?b	0.812630118	0.805087659	0.977054652	2342	2909	2397	?b	0.0	0.0	0.0
?a  /film/film/gross_revenue./measurement_unit/dated_money_value/currency  ?b   => ?a  /film/film/estimated_budget./measurement_unit/dated_money_value/currency  ?b	0.047107438	0.826086957	0.982758621	57	69	58	?a	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.199206349	0.083750417	0.388544892	251	2997	646	?a	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.324603175	0.066010329	0.295947902	409	6196	1382	?a	0.0	0.0	0.0
?b  /tv/tv_program/regular_personal_appearances./tv/tv_regular_personal_appearance/person  ?a   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.01984127	0.221238938	0.625	25	113	40	?a	0.0	0.0	0.0
?b  /tv/tv_program/program_creator  ?a   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.01984127	0.173611111	0.757575758	25	144	33	?a	0.0	0.0	0.0
?b  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.026190476	0.080291971	0.70212766	33	411	47	?a	0.0	0.0	0.0
?b  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.833333333	0.821596244	0.905953408	1050	1278	1159	?a	0.0	0.0	0.0
?a  /tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program  ?b   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.021428571	0.262135922	0.675	27	103	40	?a	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.348412698	0.069926728	0.312900927	439	6278	1403	?a	0.0	0.0	0.0
?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?b   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.030952381	0.092857143	0.764705882	39	420	51	?a	0.0	0.0	0.0
?b  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.01984127	0.089285714	0.625	25	280	40	?a	0.0	0.0	0.0
?a  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?b   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.018253968	0.084870849	0.58974359	23	271	39	?a	0.0	0.0	0.0
?a  /tv/tv_program_creator/programs_created  ?b   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.020634921	0.176870748	0.764705882	26	147	34	?a	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b   => ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b	0.18968254	0.079428382	0.371118012	239	3009	644	?a	0.0	0.0	0.0
?b  /american_football/football_team/current_roster./american_football/football_roster_position/position  ?a   => ?a  /sports/sports_position/players./sports/sports_team_roster/team  ?b	0.142571429	0.819376026	0.819376026	499	609	609	?b	0.0	0.0	0.0
?b  /sports/sports_team/roster./american_football/football_historical_roster_position/position_s  ?a   => ?a  /sports/sports_position/players./sports/sports_team_roster/team  ?b	0.145142857	0.816720257	0.819354839	508	622	620	?b	0.0	0.0	0.0
?b  /american_football/football_team/historical_roster./sports/sports_team_roster/position  ?a   => ?a  /sports/sports_position/players./sports/sports_team_roster/team  ?b	0.146285714	0.816586922	0.8192	512	627	625	?b	0.0	0.0	0.0
?b  /american_football/football_team/historical_roster./american_football/football_historical_roster_position/position_s  ?a   => ?a  /sports/sports_position/players./sports/sports_team_roster/team  ?b	0.150857143	0.823712949	0.82629108	528	641	639	?b	0.0	0.0	0.0
