Loading files... 
  Starting freebase_mtr100_mte100-train.txt
  Finished freebase_mtr100_mte100-train.txt, still running: 0
Loaded 483142 facts in 3.69 s using -213 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?a  /film/film/runtime./film/film_cut/film_release_region  ?f  ?f  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.027844567	0.120308311	0.157802198	359	2984	2275	?a	0.0	0.0	0.0
?a  /film/film/runtime./film/film_cut/film_release_region  ?f  ?f  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.015589855	0.139583333	0.180269058	201	1440	1115	?a	0.0	0.0	0.0
?a  /film/film/runtime./film/film_cut/film_release_region  ?f  ?f  /location/statistical_region/places_imported_from./location/imports_and_exports/imported_from  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.013650818	0.104575163	0.136012365	176	1683	1294	?a	0.0	0.0	0.0
?a  /film/film/story_by  ?f  ?f  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.010625921	0.418960245	0.593073593	137	327	231	?a	0.0	0.0	0.0
?a  /film/film/prequel  ?f  ?f  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.032420693	0.325798909	0.368932039	418	1283	1133	?a	0.0	0.0	0.0
?a  /award/award_winning_work/awards_won./award/award_honor/honored_for  ?f  ?f  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.022105018	0.27804878	0.32239819	285	1025	884	?a	0.0	0.0	0.0
?a  /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.023888932	0.204108681	0.268292683	308	1509	1148	?a	0.0	0.0	0.0
?a  /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /film/film/country  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.011479097	0.37755102	0.589641434	148	392	251	?a	0.0	0.0	0.0
?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?f  ?f  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.591638874	0.230773885	0.230773885	7628	33054	33054	?a	0.0	0.0	0.0
?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?f  ?f  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.498875359	0.135527508	0.135527508	6432	47459	47459	?a	0.0	0.0	0.0
?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?f  ?f  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.224462887	0.111702949	0.111702949	2894	25908	25908	?a	0.0	0.0	0.0
?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?f  ?f  /military/military_combatant/force_deployments./military/force_strength/combatant  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.112231443	0.160367949	0.160367949	1447	9023	9023	?a	0.0	0.0	0.0
?f  /dataworld/gardening_hint/split_to  ?b  ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.092220585	0.936958235	0.936958235	1189	1269	1269	?a	0.0	0.0	0.0
?e  /base/biblioness/bibs_location/country  ?b  ?e  /film/film_location/featured_in_films  ?a   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.016598154	0.456289979	0.616714697	214	469	347	?a	0.0	0.0	0.0
?e  /base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location  ?b  ?e  /film/film_distributor/films_distributed./film/film_film_distributor_relationship/film  ?a   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.011246413	0.662100457	0.895061728	145	219	162	?a	0.0	0.0	0.0
?e  /film/film_location/featured_in_films  ?a  ?e  /location/location/containedby  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.014503994	0.113196126	0.152653061	187	1652	1225	?a	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for  ?a  ?e  /film/film/country  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.011246413	0.374677003	0.58	145	387	250	?a	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?a  ?e  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.064143334	0.300727273	0.486184597	827	2750	1701	?a	0.0	0.0	0.0
?e  /film/actor/film./film/performance/film  ?a  ?e  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.093849376	0.304939516	0.44	1210	3968	2750	?a	0.0	0.0	0.0
?e  /award/award_winner/awards_won./award/award_honor/honored_for  ?a  ?e  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.037617312	0.305415617	0.502590674	485	1588	965	?a	0.0	0.0	0.0
?e  /film/producer/film  ?a  ?e  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.03117971	0.441273326	0.640127389	402	911	628	?a	0.0	0.0	0.0
?e  /film/music_contributor/film  ?a  ?e  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.02590553	0.375280899	0.53015873	334	890	630	?a	0.0	0.0	0.0
?e  /film/director/film  ?a  ?e  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.024586985	0.41383812	0.616731518	317	766	514	?a	0.0	0.0	0.0
?e  /film/writer/film  ?a  ?e  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.022492826	0.434782609	0.625	290	667	464	?a	0.0	0.0	0.0
?e  /film/producer/films_executive_produced  ?a  ?e  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.021329404	0.542406312	0.737265416	275	507	373	?a	0.0	0.0	0.0
?e  /film/film_story_contributor/film_story_credits  ?a  ?e  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.011168851	0.421052632	0.6	144	342	240	?a	0.0	0.0	0.0
?e  /film/film_location/featured_in_films  ?a  ?e  /location/administrative_division/country  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.01481424	0.560117302	0.78600823	191	341	243	?a	0.0	0.0	0.0
?e  /media_common/netflix_genre/titles  ?a  ?e  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.024586985	0.075404377	0.105807744	317	4204	2996	?a	0.0	0.0	0.0
?e  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b  ?e  /film/film/sequel  ?a   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.034592414	0.329637842	0.381522669	446	1353	1169	?a	0.0	0.0	0.0
?e  /film/film/prequel  ?a  ?e  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.033428992	0.297857636	0.336982017	431	1447	1279	?a	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for  ?a  ?e  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.025672846	0.225938567	0.290096407	331	1465	1141	?a	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/honored_for  ?a  ?e  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.020786473	0.27628866	0.30875576	268	970	868	?a	0.0	0.0	0.0
?e  /film/film_distributor/films_distributed./film/film_film_distributor_relationship/film  ?a  ?e  /organization/organization/headquarters./location/mailing_address/country  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.010936167	0.6	0.875776398	141	235	161	?a	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/award_winner  ?a  ?a  /award/award_winner/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.320165021	0.745994757	0.766996107	5122	6866	6678	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.552756595	0.236811097	0.28107816	8843	37342	31461	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.334604326	0.258899207	0.304199579	5353	20676	17597	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /film/film/starring./film/performance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.274909364	0.163591727	0.199031543	4398	26884	22097	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.160270034	0.286544479	0.328717949	2564	8948	7800	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.051381423	0.221027158	0.253547193	822	3719	3242	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.044193024	0.224017744	0.243373494	707	3156	2905	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /film/film/produced_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.025065633	0.114735336	0.139575357	401	3495	2873	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /film/film/written_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.013064133	0.094059406	0.117481731	209	2222	1779	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?f  /tv/tv_program/program_creator  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.010938867	0.199316629	0.231788079	175	878	755	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.570946368	0.239913847	0.285054458	9134	38072	32043	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.334541818	0.258101852	0.303849211	5352	20736	17614	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /film/actor/film./film/performance/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.272034004	0.160578555	0.195701052	4352	27102	22238	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.157457182	0.287819927	0.329151967	2519	8752	7653	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.050943868	0.2203894	0.250153468	815	3698	3258	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.041130141	0.221772835	0.240761068	658	2967	2733	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /film/producer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.02600325	0.116168668	0.140303541	416	3581	2965	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /film/writer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.01400175	0.097518502	0.121805329	224	2297	1839	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /tv/tv_program_creator/programs_created  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.011063883	0.206053551	0.241144414	177	859	734	?b	0.0	0.0	0.0
?b  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?a  /tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.010126266	0.301115242	0.320792079	162	538	505	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.323665458	0.253388794	0.297654633	5178	20435	17396	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.270783848	0.306581741	0.354326844	4332	14130	12226	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /film/film/starring./film/performance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.124015502	0.16322501	0.199036918	1984	12155	9968	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.115701963	0.361594061	0.41014846	1851	5119	4513	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.036817102	0.303139475	0.328866555	589	1943	1791	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.034254282	0.248526077	0.284675325	548	2205	1925	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?f  /film/film/produced_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.012626578	0.116091954	0.140864714	202	1740	1434	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.335104388	0.25853588	0.303172539	5361	20736	17683	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.275284411	0.306279992	0.354076218	4404	14379	12438	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?a  /film/actor/film./film/performance/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.12464058	0.16174562	0.197425743	1994	12328	10100	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?a  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.035191899	0.30465368	0.331957547	563	1848	1696	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.03431679	0.24785553	0.28125	549	2215	1952	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?a  /film/producer/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.01343918	0.121468927	0.146457766	215	1770	1468	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.113889236	0.361866931	0.409898763	1822	5035	4445	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.145705713	0.272472238	0.31402398	2331	8555	7423	?b	0.0	0.0	0.0
?b  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f  ?f  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.134704338	0.219673802	0.319970304	2155	9810	6735	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.110201275	0.349662832	0.392562904	1763	5042	4491	?b	0.0	0.0	0.0
?b  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f  ?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.011376422	0.080566622	0.102304666	182	2259	1779	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?b  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.159457432	0.291476234	0.3344258	2551	8752	7628	?b	0.0	0.0	0.0
?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f  ?b  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.134141768	0.216374269	0.314018145	2146	9918	6834	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?b  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.113514189	0.360675273	0.40481498	1816	5035	4486	?b	0.0	0.0	0.0
?b  /film/actor/film./film/performance/film  ?f  ?f  /film/film/starring./film/performance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.285848231	0.076790032	0.109527687	4573	59552	41752	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /film/actor/film./film/performance/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.126515814	0.164219067	0.219403794	2024	12325	9225	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/actor/film./film/performance/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.268221028	0.161485774	0.216607774	4291	26572	19810	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?b  /film/actor/film./film/performance/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.271408926	0.160209579	0.215120888	4342	27102	20184	?b	0.0	0.0	0.0
?a  /film/actor/film./film/performance/film  ?f  ?b  /film/actor/film./film/performance/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.282035254	0.075157411	0.10732125	4512	60034	42042	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?b  /film/actor/film./film/performance/film  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.12520315	0.162475665	0.216610793	2003	12328	9247	?b	0.0	0.0	0.0
?f  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /people/person/spouse_s./people/marriage/spouse  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.011313914	0.089382716	0.115951313	181	2025	1561	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?f  ?b  /people/person/spouse_s./people/marriage/spouse  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.011313914	0.091275845	0.119550859	181	1983	1514	?b	0.0	0.0	0.0
?f  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /award/award_winner/awards_won./award/award_honor/award_winner  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.509626203	0.186082074	0.18957379	8153	43814	43007	?b	0.0	0.0	0.0
?f  /award/award_winner/awards_won./award/award_honor/award_winner  ?a  ?b  /award/award_winner/awards_won./award/award_honor/award_winner  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.445180648	0.265666965	0.273156139	7122	26808	26073	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/award_winner  ?f  ?f  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.026065758	0.100846433	0.102886751	417	4135	4053	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?f  ?b  /award/award_winner/awards_won./award/award_honor/award_winner  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.508813602	0.184584684	0.188186337	8140	44099	43255	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/award_winner  ?f  ?b  /award/award_winner/awards_won./award/award_honor/award_winner  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.444868109	0.268697852	0.276206	7117	26487	25767	?b	0.0	0.0	0.0
?b  /award/award_winner/awards_won./award/award_honor/award_winner  ?f  ?a  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.025878235	0.098735989	0.100828057	414	4193	4106	?b	0.0	0.0	0.0
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.051006376	0.220242915	0.243364152	816	3705	3353	?b	0.0	0.0	0.0
?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f  ?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.040505063	0.454417952	0.505854801	648	1426	1281	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.034441805	0.245106762	0.270628684	551	2248	2036	?b	0.0	0.0	0.0
?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f  ?f  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.022065258	0.400226757	0.447969543	353	882	788	?b	0.0	0.0	0.0
?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?f  ?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.050631329	0.219037317	0.241502683	810	3698	3354	?b	0.0	0.0	0.0
?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f  ?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.041255157	0.444444444	0.495123781	660	1485	1333	?b	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?f  ?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.033941743	0.245146727	0.269211701	543	2215	2017	?b	0.0	0.0	0.0
?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f  ?a  /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program  ?f   => ?a  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b	0.020127516	0.392682927	0.438692098	322	820	734	?b	0.0	0.0	0.0
